id,country,university,qsRank,program,field,a985,a211,asy,asf,ahb,ielts_overall,ielts_sub,gre_total,gre_quant,background,notes,tuition,duration,timeline,sourceUrl,lastVerified
uk-gla-ba,英国,格拉斯哥大学,78,Business Analytics MSc,商业分析,80,82,84,86,76,6.5,6.0,,,"2.1 Hons (or non-UK equivalent) in Business, Management or another subject with a quanti","官方入学要求：2.1 Hons (or non-UK equivalent) in Business, Management or another subject with a quanti",,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/business-analytics/,2026-07
uk-gla-cfb,英国,格拉斯哥大学,78,Corporate Finance & Banking MSc,金融,81,83,85,87,77,6.5,6.0,,,2.1 Hons (or non-UK equivalent) in any subject with at least 1 credit bearing module in,官方入学要求：2.1 Hons (or non-UK equivalent) in any subject with at least 1 credit bearing module in,,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/corporate-finance-banking/,2026-07
uk-gla-daef,英国,格拉斯哥大学,78,Data Analytics for Economics & Finance MSc,数据科学/AI,80,82,84,86,76,6.5,6.0,,,"2.1 Hons (or non-UK equivalent) in Economics, Finance, Computing Science or another subj","官方入学要求：2.1 Hons (or non-UK equivalent) in Economics, Finance, Computing Science or another subj",,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/dataanalyticsforeconomicsfinance/,2026-07
uk-gla-frm,英国,格拉斯哥大学,78,Financial Risk Management MSc,金融工程,81,83,85,87,77,6.5,6.0,,,"2.1 Hons (or non-UK equivalent) in Economics, Finance, Engineering, Physics, or another","官方入学要求：2.1 Hons (or non-UK equivalent) in Economics, Finance, Engineering, Physics, or another",,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/financialriskmanagement/,2026-07
uk-gla-finmgmt,英国,格拉斯哥大学,78,Finance & Management MSc,金融,81,83,85,87,77,6.5,6.0,,,"2.1 Hons (or non-UK equivalent) in Economics, Business, Finance, Management, Marketing,","官方入学要求：2.1 Hons (or non-UK equivalent) in Economics, Business, Finance, Management, Marketing,",,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/financemanagement/,2026-07
uk-gla-ifa,英国,格拉斯哥大学,78,International Financial Analysis MSc,金融,81,83,85,87,77,6.5,6.0,,,2.1 Hons (or non-UK equivalent) in any subject with at least 1 credit bearing module in,官方入学要求：2.1 Hons (or non-UK equivalent) in any subject with at least 1 credit bearing module in,,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/internationalfinancialanalysis/,2026-07
uk-gla-ibf,英国,格拉斯哥大学,78,Investment Banking & Finance MSc,金融,82,84,86,88,78,6.5,6.0,,,2.1 Hons (or non-UK equivalent) in Economics or Finance,官方入学要求：2.1 Hons (or non-UK equivalent) in Economics or Finance,,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/investmentbankingfinance/,2026-07
uk-gla-hci,英国,格拉斯哥大学,78,Human Computer Interaction MSc,计算机/CS,79,81,83,85,75,6.5,6.0,,,2.1 Hons (or non-UK equivalent),官方入学要求：2.1 Hons (or non-UK equivalent),,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/human-computer-interaction/,2026-07
uk-gla-robai,英国,格拉斯哥大学,78,Robotics & AI MSc,数据科学/AI,80,82,84,86,76,6.5,6.0,,,"2.1 Hons (or non-UK equivalent) in any Engineering discipline, Computing Science, Physic","官方入学要求：2.1 Hons (or non-UK equivalent) in any Engineering discipline, Computing Science, Physic",,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/roboticsai/,2026-07
uk-gla-advstat,英国,格拉斯哥大学,78,Advanced Statistics MSc,数据科学/AI,80,82,84,86,76,6.5,6.0,,,2.1 Hons (or non-UK equivalent) in A degree with substantial Mathematics and Statistics,官方入学要求：2.1 Hons (or non-UK equivalent) in A degree with substantial Mathematics and Statistics,,1 年,9 月入学；分轮次滚动审理、招满即止，建议尽早递交（以官网为准）,https://www.gla.ac.uk/postgraduate/taught/advanced-statistics/,2026-07
